,LOCATION,Country,INDICATOR,Indicator,MEASURE,Measure,INEQUALITY,Inequality,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
1649,IRL,Ireland,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,517.0,,
1650,ITA,Italy,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,493.0,,
1651,JPN,Japan,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,540.0,,
1652,KOR,Korea,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,543.0,,
1653,LUX,Luxembourg,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,488.0,,
1654,MEX,Mexico,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,418.0,,
1655,NLD,Netherlands,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,521.0,,
1656,NZL,New Zealand,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,512.0,,
1657,NOR,Norway,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,504.0,,
1658,POL,Poland,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,527.0,,
1659,PRT,Portugal,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,493.0,,
1660,SVK,Slovak Republic,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,476.0,,
1661,ESP,Spain,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,490.0,,
1662,SWE,Sweden,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,492.0,,
1663,CHE,Switzerland,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,521.0,,
1664,TUR,Turkey,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,470.0,,
1665,GBR,United Kingdom,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,502.0,,
1666,USA,United States,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,497.0,,
1667,BRA,Brazil,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,404.0,,
1668,CHL,Chile,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,435.0,,
1669,EST,Estonia,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,533.0,,
1670,ISR,Israel,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,480.0,,
1671,RUS,Russia,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,489.0,,
1672,SVN,Slovenia,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,509.0,,
1673,OECD,OECD - Total,ES_STCS,Student skills,L,Value,WMN,Women,AVSCORE,Average score,0,units,,,501.0,,
1674,AUS,Australia,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,559.0,,
1675,AUT,Austria,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,552.0,,
1676,BEL,Belgium,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,573.0,,
1677,CAN,Canada,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,562.0,,
1678,CZE,Czech Republic,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,553.0,,
1679,DNK,Denmark,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,547.0,,
1680,FIN,Finland,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,567.0,,
1681,FRA,France,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,570.0,,
1682,DEU,Germany,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,572.0,,
1683,GRC,Greece,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,518.0,,
1684,HUN,Hungary,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,549.0,,
1685,ISL,Iceland,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,518.0,,
1686,IRL,Ireland,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,565.0,,
1687,ITA,Italy,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,531.0,,
1688,JPN,Japan,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,578.0,,
1689,KOR,Korea,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,580.0,,
1690,LUX,Luxembourg,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,550.0,,
1691,MEX,Mexico,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,456.0,,
1692,NLD,Netherlands,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,564.0,,
1693,NZL,New Zealand,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,572.0,,
1694,NOR,Norway,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,530.0,,
1695,POL,Poland,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,575.0,,
1696,PRT,Portugal,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,550.0,,
1697,SVK,Slovak Republic,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,542.0,,
1698,ESP,Spain,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,539.0,,
1699,SWE,Sweden,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,527.0,,
1700,CHE,Switzerland,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,567.0,,
1701,TUR,Turkey,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,515.0,,
1702,GBR,United Kingdom,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,558.0,,
1703,USA,United States,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,547.0,,
1704,BRA,Brazil,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,449.0,,
1705,CHL,Chile,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,495.0,,
1706,EST,Estonia,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,566.0,,
1707,ISR,Israel,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,530.0,,
1708,RUS,Russia,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,524.0,,
1709,SVN,Slovenia,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,554.0,,
1710,OECD,OECD - Total,ES_STCS,Student skills,L,Value,HGH,High,AVSCORE,Average score,0,units,,,548.0,,
1711,AUS,Australia,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,467.0,,
1712,AUT,Austria,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,449.0,,
1713,BEL,Belgium,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,453.0,,
1714,CAN,Canada,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,490.0,,
1715,CZE,Czech Republic,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,453.0,,
1716,DNK,Denmark,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,453.0,,
1717,FIN,Finland,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,494.0,,
1718,FRA,France,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,441.0,,
1719,DEU,Germany,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,465.0,,
1720,GRC,Greece,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,419.0,,
1721,HUN,Hungary,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,428.0,,
1722,ISL,Iceland,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,454.0,,
1723,IRL,Ireland,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,469.0,,
1724,ITA,Italy,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,448.0,,
1725,JPN,Japan,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,502.0,,
1726,KOR,Korea,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,509.0,,
1727,LUX,Luxembourg,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,429.0,,
1728,MEX,Mexico,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,386.0,,
1729,NLD,Netherlands,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,473.0,,
1730,NZL,New Zealand,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,448.0,,
1731,NOR,Norway,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,464.0,,
1732,POL,Poland,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,476.0,,
1733,PRT,Portugal,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,438.0,,
1734,SVK,Slovak Republic,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,392.0,,
1735,ESP,Spain,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,447.0,,
1736,SWE,Sweden,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,442.0,,
1737,CHE,Switzerland,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,469.0,,
1738,TUR,Turkey,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,427.0,,
1739,GBR,United Kingdom,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,461.0,,
1740,USA,United States,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,449.0,,
1741,BRA,Brazil,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,365.0,,
1742,CHL,Chile,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,390.0,,
1743,EST,Estonia,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,503.0,,
1744,ISR,Israel,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,415.0,,
1745,RUS,Russia,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,436.0,,
1746,SVN,Slovenia,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,454.0,,
1747,OECD,OECD - Total,ES_STCS,Student skills,L,Value,LW,Low,AVSCORE,Average score,0,units,,,452.0,,
1748,AUS,Australia,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,19.4,,
1749,AUT,Austria,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,17.0,,
1750,BEL,Belgium,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,18.9,,
1751,CAN,Canada,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,17.2,,
1752,CZE,Czech Republic,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,18.1,,
1753,DNK,Denmark,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,19.4,,
1754,FIN,Finland,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,19.7,,
1755,FRA,France,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,16.4,,
1756,DEU,Germany,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,18.2,,
1757,GRC,Greece,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,18.6,,
1758,HUN,Hungary,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,17.6,,
1759,ISL,Iceland,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,19.8,,
1760,IRL,Ireland,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,17.6,,
1761,ITA,Italy,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,16.8,,
1762,JPN,Japan,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,16.3,,
1763,KOR,Korea,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,17.5,,
1764,LUX,Luxembourg,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,15.1,,
1765,MEX,Mexico,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,14.4,,
1766,NLD,Netherlands,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,18.7,,
1767,NZL,New Zealand,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,18.1,,
1768,NOR,Norway,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,17.9,,
1769,POL,Poland,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,18.4,,
1770,PRT,Portugal,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,17.6,,
1771,SVK,Slovak Republic,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,16.3,,
1772,ESP,Spain,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,17.6,,
1773,SWE,Sweden,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,19.3,,
1774,CHE,Switzerland,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,17.3,,
1775,TUR,Turkey,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,16.4,,
1776,GBR,United Kingdom,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,16.4,,
1777,USA,United States,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,17.2,,
1778,BRA,Brazil,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,16.3,,
1779,CHL,Chile,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,16.5,,
1780,EST,Estonia,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,17.5,,
1781,ISR,Israel,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,15.8,,
1782,RUS,Russia,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,16.0,,
1783,SVN,Slovenia,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,18.4,,
1784,OECD,OECD - Total,ES_EDUEX,Years in education,L,Value,TOT,Total,YR,Years,0,units,,,17.7,,
1785,AUS,Australia,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,19.0,,
1786,AUT,Austria,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,16.8,,
1787,BEL,Belgium,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,18.3,,
1788,CAN,Canada,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,16.8,,
1789,CZE,Czech Republic,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,17.5,,
1790,DNK,Denmark,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,19.0,,
1791,FIN,Finland,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,19.2,,
1792,FRA,France,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,16.1,,
1793,DEU,Germany,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,18.4,,
1794,GRC,Greece,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,18.6,,
1795,HUN,Hungary,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,17.3,,
1796,ISL,Iceland,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,19.0,,
1797,IRL,Ireland,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,17.6,,
1798,ITA,Italy,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,16.4,,
1799,JPN,Japan,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,15.8,,
1800,KOR,Korea,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,18.2,,
1801,LUX,Luxembourg,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,15.0,,
1802,MEX,Mexico,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,14.3,,
1803,NLD,Netherlands,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,18.7,,
1804,NZL,New Zealand,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,17.5,,
1805,NOR,Norway,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,17.4,,
1806,POL,Poland,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,17.5,,
1807,PRT,Portugal,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,17.5,,
1808,SVK,Slovak Republic,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,15.8,,
1809,ESP,Spain,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,17.4,,
1810,SWE,Sweden,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,18.3,,
1811,CHE,Switzerland,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,17.4,,
1812,TUR,Turkey,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,16.8,,
1813,GBR,United Kingdom,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,16.0,,
1814,USA,United States,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,16.6,,
1815,BRA,Brazil,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,15.9,,
1816,CHL,Chile,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,16.4,,
1817,EST,Estonia,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,16.9,,
1818,ISR,Israel,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,15.4,,
1819,RUS,Russia,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,15.6,,
1820,SVN,Slovenia,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,17.7,,
1821,OECD,OECD - Total,ES_EDUEX,Years in education,L,Value,MN,Men,YR,Years,0,units,,,17.4,,
1822,AUS,Australia,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,19.5,,
1823,AUT,Austria,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,17.3,,
1824,BEL,Belgium,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,19.5,,
1825,CAN,Canada,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,17.7,,
1826,CZE,Czech Republic,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,18.7,,
1827,DNK,Denmark,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,19.9,,
1828,FIN,Finland,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,20.1,,
1829,FRA,France,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,16.8,,
1830,DEU,Germany,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,18.0,,
1831,GRC,Greece,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,18.7,,
1832,HUN,Hungary,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,17.8,,
1833,ISL,Iceland,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,20.6,,
1834,IRL,Ireland,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,17.5,,
1835,ITA,Italy,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,17.3,,
1836,JPN,Japan,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,15.5,,
1837,KOR,Korea,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,16.7,,
1838,LUX,Luxembourg,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,15.2,,
1839,MEX,Mexico,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,14.4,,
1840,NLD,Netherlands,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,18.7,,
1841,NZL,New Zealand,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,18.6,,
1842,NOR,Norway,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,18.4,,
1843,POL,Poland,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,19.2,,
1844,PRT,Portugal,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,17.8,,
1845,SVK,Slovak Republic,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,16.8,,
1846,ESP,Spain,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,17.9,,
1847,SWE,Sweden,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,20.3,,
1848,CHE,Switzerland,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,17.1,,
1849,TUR,Turkey,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,16.1,,
1850,GBR,United Kingdom,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,16.7,,
1851,USA,United States,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,17.9,,
1852,BRA,Brazil,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,16.7,,
1853,CHL,Chile,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,16.6,,
1854,EST,Estonia,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,18.1,,
1855,ISR,Israel,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,16.3,,
1856,RUS,Russia,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,16.4,,
1857,SVN,Slovenia,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,19.1,,
1858,OECD,OECD - Total,ES_EDUEX,Years in education,L,Value,WMN,Women,YR,Years,0,units,,,18.0,,
1859,AUS,Australia,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,units,,,13.0,,
1860,AUT,Austria,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,units,,,27.0,,
1861,BEL,Belgium,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,units,,,21.0,,
1862,CAN,Canada,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,units,,,15.0,,
1863,CZE,Czech Republic,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,units,,,16.0,,
1864,DNK,Denmark,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,units,,,15.0,,
1865,FIN,Finland,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,units,,,15.0,,
1866,FRA,France,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,units,,,12.0,,
1867,DEU,Germany,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,units,,,16.0,,
1868,GRC,Greece,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,units,,,27.0,,
1869,HUN,Hungary,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,units,,,15.0,,
1870,ISL,Iceland,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,units,,,18.0,,
1871,IRL,Ireland,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,units,,,13.0,,
1872,ITA,Italy,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,units,,,21.0,,
1873,JPN,Japan,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,units,,,24.0,,
1874,KOR,Korea,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,units,,,30.0,,
1875,LUX,Luxembourg,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,units,,,12.0,,
1876,MEX,Mexico,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,units,,,30.0,,
1877,NLD,Netherlands,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,units,,,30.0,,
1878,NZL,New Zealand,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,units,,,11.0,,
1879,NOR,Norway,EQ_AIRP,Air pollution,L,Value,TOT,Total,MICRO_M3,Micrograms per cubic metre,0,units,,,16.0,,
