Date,Configuration,Customer Postcode,Store Postcode,Retail Price,Screen Size (Inches),Battery Life (Hours),RAM (GB),Processor Speeds (GHz),Integrated Wireless?,HD Size (GB),Bundled Applications?,customer X,customer Y,store X,store Y
1/11/2008 20:59,169,EC4V 6DE,SW1P 3AU,395,15,5,1,2,No,40,Yes,531801,181101,529902,179641
1/11/2008 20:59,366,W1B 5PP,SW1P 3AU,535,15,6,2,2,No,120,No,529229,180940,529902,179641
1/11/2008 21:02,80,KT1 2UW,W4 3PH,495,15,4,2,2,No,300,No,518648,169011,519585,177640
1/11/2008 21:05,291,NW3 1NT,NW5 2QH,510,15,6,1,1.5,Yes,80,Yes,527003,185771,529248,185213
1/11/2008 21:10,304,W1F 8SR,SW1P 3AU,520,15,6,1,1.5,No,300,No,529390,181270,529902,179641
1/11/2008 21:12,27,NW3 6SG,N3 1DH,415,15,4,1,2,No,80,Yes,526323,185868,525109,190628
1/11/2008 21:15,215,SW1V 3AS,SE1 2BN,585,15,5,2,2,Yes,300,Yes,529618,178286,534057,179682
1/11/2008 21:18,147,SW10 0PL,SW1V 4QQ,430,15,5,1,1.5,Yes,80,Yes,526285,177138,528924,178440
1/11/2008 21:19,304,E9 7HJ,E2 0RY,520,15,6,1,1.5,No,300,No,535727,183885,535652,182961
1/11/2008 21:27,345,EC1R 1UY,SE1 2BN,500,15,6,2,1.5,No,40,Yes,531467,182944,534057,179682
1/11/2008 21:27,304,EC4R 0AN,SW1P 3AU,520,15,6,1,1.5,No,300,No,532682,180850,529902,179641
1/11/2008 21:33,310,WC2R 2PP,SW1V 4QQ,505,15,6,1,2,Yes,120,No,531065,180778,528924,178440
1/11/2008 21:35,294,W1T 5ND,SW1V 4QQ,480,15,6,1,1.5,Yes,120,No,529064,182165,528924,178440
1/11/2008 21:41,207,E7 8LJ,SE8 3JD,540,15,5,2,1.5,No,300,Yes,541063,184329,537175,177885
1/11/2008 21:46,291,W1H 5HT,SW1V 4QQ,510,15,6,1,1.5,Yes,80,Yes,527474,181440,528924,178440
1/11/2008 21:49,345,CR0 2DW,SW18 1NN,500,15,6,2,1.5,No,40,Yes,533008,167177,525155,175180
1/11/2008 21:57,222,NW1 2HR,SW1P 3AU,455,15,5,2,2,No,120,No,529342,182608,529902,179641
1/11/2008 22:04,168,SE1 1NH,SE1 2BN,485,15,5,1,2,Yes,300,No,532627,180096,534057,179682
1/11/2008 22:10,160,EC4A 1EP,SE1 2BN,440,15,5,1,1.5,No,300,No,531277,181434,534057,179682
1/11/2008 22:14,60,SW13 9LW,SW18 1NN,390,15,4,2,1.5,No,80,No,521670,176411,525155,175180
1/11/2008 22:16,364,NW1 3AU,SW1P 3AU,515,15,6,2,2,No,80,No,528915,182163,529902,179641
1/11/2008 22:22,60,E2 8AS,E2 0RY,390,15,4,2,1.5,No,80,No,533462,183634,535652,182961
1/11/2008 22:25,77,W1T 1NT,SW1P 3AU,485,15,4,2,2,No,120,Yes,529506,181566,529902,179641
1/11/2008 22:29,58,NW3 1HE,N3 1DH,350,15,4,2,1.5,No,40,No,526480,185788,525109,190628
1/11/2008 22:38,215,EC4V 6AA,SE1 2BN,585,15,5,2,2,Yes,300,Yes,531615,181136,534057,179682
1/11/2008 22:48,148,BR3 1AG,SW12 9HD,380,15,5,1,1.5,Yes,80,No,537275,169398,528739,173080
1/11/2008 22:50,207,W1W 7EP,SW1P 3AU,540,15,5,2,1.5,No,300,Yes,529187,181639,529902,179641
1/11/2008 22:53,341,EC4A 4DH,SE1 2BN,580,15,6,2,1.5,Yes,120,Yes,531589,181285,534057,179682
1/11/2008 22:54,362,N1 9NL,SW1V 4QQ,475,15,6,2,2,No,40,No,530455,182970,528924,178440
1/11/2008 23:01,301,N10 3HN,NW5 2QH,510,15,6,1,1.5,No,120,Yes,528531,189555,529248,185213
1/11/2008 23:02,363,N1 1ER,E2 0RY,565,15,6,2,2,No,80,Yes,531310,184106,535652,182961
1/11/2008 23:02,21,SE19 1PF,CR7 8LE,455,15,4,1,2,Yes,120,Yes,533414,171009,532714,168302
1/11/2008 23:29,15,WC2H 9EP,SW1P 3AU,470,15,4,1,1.5,No,300,Yes,530046,181032,529902,179641
1/11/2008 23:30,307,NW1 5AL,W10 6HQ,535,15,6,1,2,Yes,80,Yes,527738,181981,524190,181567
1/11/2008 23:30,207,WC1N 3LZ,NW5 2QH,540,15,5,2,1.5,No,300,Yes,530598,182132,529248,185213
1/11/2008 23:31,195,SE1 2TF,SE1 2BN,480,15,5,2,1.5,Yes,80,Yes,533102,180143,534057,179682
1/11/2008 23:49,151,SE14 6AF,SE8 3JD,510,15,5,1,1.5,Yes,300,Yes,536404,176987,537175,177885
1/11/2008 23:55,214,SE1 1TU,SE1 2BN,475,15,5,2,2,Yes,120,No,532492,180154,534057,179682
1/12/2008 0:04,317,N7 9EF,NW5 2QH,535,15,6,1,2,No,120,Yes,530330,185003,529248,185213
1/12/2008 0:14,167,W1K 4AL,SW1V 4QQ,535,15,5,1,2,Yes,300,Yes,528768,180924,528924,178440
1/12/2008 0:28,159,SW1Y 4RJ,SE1 2BN,490,15,5,1,1.5,No,300,Yes,529653,180562,534057,179682
1/12/2008 0:35,145,SW19 3TA,SW12 9HD,390,15,5,1,1.5,Yes,40,Yes,524819,170572,528739,173080
1/12/2008 0:39,168,SE10 9NW,SE1 2BN,485,15,5,1,2,Yes,300,No,538670,178069,534057,179682
1/12/2008 0:53,318,W1F 9SF,SW1P 3AU,485,15,6,1,2,No,120,No,529343,180944,529902,179641
1/12/2008 1:07,301,EC3N 2LJ,E2 0RY,510,15,6,1,1.5,No,120,Yes,533629,180954,535652,182961
1/12/2008 1:14,292,EC3A 5AY,E2 0RY,460,15,6,1,1.5,Yes,80,No,533393,181173,535652,182961
1/12/2008 1:14,64,WC1N 3LZ,NW5 2QH,470,15,4,2,1.5,No,300,No,530598,182132,529248,185213
1/12/2008 1:22,358,E3 5TH,SE8 3JD,555,15,6,2,2,Yes,120,No,536074,183121,537175,177885
1/12/2008 1:31,60,TW10 6RN,W4 3PH,390,15,4,2,1.5,No,80,No,518337,173960,519585,177640
1/12/2008 1:43,24,W1T 4LZ,NW5 2QH,465,15,4,1,2,Yes,300,No,529393,181681,529248,185213
1/12/2008 1:44,168,W6 7BL,SW18 1NN,485,15,5,1,2,Yes,300,No,523792,178878,525155,175180
1/12/2008 1:46,67,KT7 0JP,W4 3PH,485,15,4,2,2,Yes,80,Yes,515121,166026,519585,177640
1/12/2008 1:51,205,SW5 0LJ,SW1V 4QQ,480,15,5,2,1.5,No,120,Yes,526204,178419,528924,178440
1/12/2008 2:03,78,N5 2AB,NW5 2QH,435,15,4,2,2,No,120,No,531951,185568,529248,185213
1/12/2008 2:17,207,E6 1LA,E2 0RY,540,15,5,2,1.5,No,300,Yes,542477,183565,535652,182961
1/12/2008 2:25,342,WC1V 6LS,SW1P 3AU,530,15,6,2,1.5,Yes,120,No,530737,181585,529902,179641
1/12/2008 2:39,2,KT1 2RF,W4 3PH,320,15,4,1,1.5,Yes,40,No,518444,168854,519585,177640
1/12/2008 2:42,198,WC1A 1LH,SW1V 4QQ,450,15,5,2,1.5,Yes,120,No,530120,181550,528924,178440
1/12/2008 2:50,211,EC2Y 9AE,SE1 2BN,505,15,5,2,2,Yes,80,Yes,532688,181677,534057,179682
1/12/2008 2:56,168,E1 6LY,E2 0RY,485,15,5,1,2,Yes,300,No,533719,181724,535652,182961
1/12/2008 2:58,223,EC3A 7BH,SE1 2BN,565,15,5,2,2,No,300,Yes,533247,181385,534057,179682
1/12/2008 3:03,346,EC2M 2TE,E2 0RY,450,15,6,2,1.5,No,40,No,532948,181793,535652,182961
1/12/2008 3:05,319,E17 9NL,E7 8NW,595,15,6,1,2,No,300,Yes,537855,188970,541428,184515
1/12/2008 3:16,219,SE20 7EU,SW12 9HD,485,15,5,2,2,No,80,Yes,535554,170144,528739,173080
1/12/2008 3:16,52,W1F 7NX,SW1P 3AU,410,15,4,2,1.5,Yes,80,No,529399,181058,529902,179641
1/12/2008 3:23,213,W1K 4PU,SW1V 4QQ,525,15,5,2,2,Yes,120,Yes,528822,180889,528924,178440
1/12/2008 3:27,195,W1D 4DJ,SW1V 4QQ,480,15,5,2,1.5,Yes,80,Yes,529791,181153,528924,178440
1/12/2008 3:30,338,N5 2AB,N17 6QA,470,15,6,2,1.5,Yes,40,No,531951,185568,533788,189994
1/12/2008 3:32,366,W1H 2HQ,SW1P 3AU,535,15,6,2,2,No,120,No,527659,181646,529902,179641
1/12/2008 3:45,310,SW3 4PL,SW1V 4QQ,505,15,6,1,2,Yes,120,No,527433,178201,528924,178440
1/12/2008 3:49,213,E11 1NP,E7 8NW,525,15,5,2,2,Yes,120,Yes,539503,188316,541428,184515
1/12/2008 3:49,64,SW2 2UB,SW1V 4QQ,470,15,4,2,1.5,No,300,No,530812,174017,528924,178440
1/12/2008 3:53,364,W1H 5HT,SW1P 3AU,515,15,6,2,2,No,80,No,527474,181440,529902,179641
1/12/2008 3:59,29,EC4M 9EH,SW1P 3AU,435,15,4,1,2,No,120,Yes,532350,181093,529902,179641
1/12/2008 3:59,222,E14 4BB,SE8 3JD,455,15,5,2,2,No,120,No,537395,180408,537175,177885
1/12/2008 4:01,367,EC4M 9BR,SW1P 3AU,645,15,6,2,2,No,300,Yes,532357,181060,529902,179641
1/12/2008 4:08,151,SE4 1TF,SE1 2BN,510,15,5,1,1.5,Yes,300,Yes,536707,176090,534057,179682
1/12/2008 4:19,7,SE17 3EW,SE1 2BN,490,15,4,1,1.5,Yes,300,Yes,532040,178015,534057,179682
1/12/2008 4:24,146,W1W 6DL,NW5 2QH,340,15,5,1,1.5,Yes,40,No,529239,181791,529248,185213
1/12/2008 4:33,352,SE25 4UN,SW12 9HD,570,15,6,2,1.5,No,300,No,534299,168248,528739,173080
1/12/2008 4:40,303,W1J 5RG,SW1V 4QQ,570,15,6,1,1.5,No,300,Yes,528606,180599,528924,178440
1/12/2008 4:43,356,EC1R 5DU,SW1P 3AU,535,15,6,2,2,Yes,80,No,531159,182055,529902,179641
1/12/2008 4:44,15,N1 6EB,SE1 2BN,470,15,4,1,1.5,No,300,Yes,532902,182695,534057,179682
1/12/2008 4:48,294,W1J 7QA,W10 6HQ,480,15,6,1,1.5,Yes,120,No,528760,180230,524190,181567
1/12/2008 4:50,157,SE1 1NA,SE1 2BN,430,15,5,1,1.5,No,120,Yes,532684,180134,534057,179682
1/12/2008 5:00,168,W1P 9LG,SW1V 4QQ,485,15,5,1,2,Yes,300,No,529425,182049,528924,178440
1/12/2008 5:03,204,SE1 3QP,SE1 2BN,410,15,5,2,1.5,No,80,No,533044,179895,534057,179682
1/12/2008 5:07,351,SW13 9LW,W10 6HQ,620,15,6,2,1.5,No,300,Yes,521670,176411,524190,181567
1/12/2008 5:08,296,WC1B 3BA,SW1P 3AU,540,15,6,1,1.5,Yes,300,No,530135,181583,529902,179641
1/12/2008 5:23,199,WC1R 4PF,SW1P 3AU,560,15,5,2,1.5,Yes,300,Yes,530702,181789,529902,179641
1/12/2008 5:23,173,KT2 6HT,KT2 5AU,455,15,5,1,2,No,120,Yes,518690,170025,517917,170243
1/12/2008 5:26,156,N7 0BP,NW5 2QH,360,15,5,1,1.5,No,80,No,529713,185041,529248,185213
1/12/2008 5:27,162,EC1N 8JJ,SE1 2BN,365,15,5,1,2,Yes,40,No,531255,181958,534057,179682
1/12/2008 5:35,224,W2 4NY,W10 6HQ,515,15,5,2,2,No,300,No,525442,180898,524190,181567
1/12/2008 5:42,215,WC2E 9NG,SE1 2BN,585,15,5,2,2,Yes,300,Yes,530372,181181,534057,179682
1/12/2008 5:44,311,E1 6BX,SW1P 3AU,615,15,6,1,2,Yes,300,Yes,533490,181981,529902,179641
1/12/2008 5:47,360,N1 9RY,SE1 2BN,615,15,6,2,2,Yes,300,No,530535,183315,534057,179682
1/12/2008 5:54,303,CR7 8RY,CR7 8LE,570,15,6,1,1.5,No,300,Yes,532498,168334,532714,168302
1/12/2008 5:59,310,EC3N 1AL,E2 0RY,505,15,6,1,2,Yes,120,No,533713,181220,535652,182961
1/12/2008 5:59,72,WC1X 8TX,SE1 2BN,515,15,4,2,2,Yes,300,No,530872,182167,534057,179682
1/12/2008 6:08,207,EC3V 9BJ,SW1P 3AU,540,15,5,2,1.5,No,300,Yes,532892,180929,529902,179641
1/12/2008 6:14,77,SE15 3NX,SE1 2BN,485,15,4,2,2,No,120,Yes,534483,175739,534057,179682
1/12/2008 6:18,7,W1T 1NQ,SW1V 4QQ,490,15,4,1,1.5,Yes,300,Yes,529475,181563,528924,178440
1/12/2008 6:20,175,EC1A 7JA,E2 0RY,515,15,5,1,2,No,300,Yes,532021,181767,535652,182961
1/12/2008 6:24,298,SE25 4UF,SW12 9HD,400,15,6,1,1.5,No,40,No,534186,168354,528739,173080
1/12/2008 6:25,317,SE3 9LE,E2 0RY,535,15,6,1,2,No,120,Yes,539632,175992,535652,182961
1/12/2008 6:29,345,EC1V 4JP,NW5 2QH,500,15,6,2,1.5,No,40,Yes,531634,182177,529248,185213
1/12/2008 6:30,301,WC2E 8HB,SW1P 3AU,510,15,6,1,1.5,No,120,Yes,530351,180907,529902,179641
1/12/2008 6:30,197,SW1A 2JR,SW1V 4QQ,500,15,5,2,1.5,Yes,120,Yes,530240,179718,528924,178440
1/12/2008 6:30,9,SW1A 2JR,SW1P 3AU,350,15,4,1,1.5,No,40,Yes,530240,179718,529902,179641
1/12/2008 6:47,50,E1 2NB,E2 0RY,370,15,4,2,1.5,Yes,40,No,534833,181288,535652,182961
1/12/2008 7:03,176,SE1 1QN,SE1 2BN,465,15,5,1,2,No,300,No,532363,179705,534057,179682
1/12/2008 7:14,62,SE15 3QQ,SE1 2BN,410,15,4,2,1.5,No,120,No,534883,175819,534057,179682
1/12/2008 7:32,337,SE5 8QU,SW1P 3AU,520,15,6,2,1.5,Yes,40,Yes,532656,176709,529902,179641
1/12/2008 7:33,78,E6 1PW,E2 0RY,435,15,4,2,2,No,120,No,541540,183278,535652,182961
1/12/2008 7:37,67,WC1N 2PB,NW5 2QH,485,15,4,2,2,Yes,80,Yes,530769,182111,529248,185213
1/12/2008 7:40,59,W6 9DJ,W10 6HQ,440,15,4,2,1.5,No,80,Yes,522909,178232,524190,181567
1/12/2008 7:42,155,W1U 4AP,SW1V 4QQ,410,15,5,1,1.5,No,80,Yes,528225,181652,528924,178440
1/12/2008 7:55,363,W1T 5DU,SW1P 3AU,565,15,6,2,2,No,80,Yes,529223,182129,529902,179641
1/12/2008 7:58,64,NW1 4BX,SW1V 4QQ,470,15,4,2,1.5,No,300,No,528842,182787,528924,178440
1/12/2008 8:10,209,EC1R 5ET,SW1P 3AU,465,15,5,2,2,Yes,40,Yes,531173,182148,529902,179641
1/12/2008 8:15,205,E8 1EJ,N17 6QA,480,15,5,2,1.5,No,120,Yes,534934,184806,533788,189994
1/12/2008 8:15,28,W1W 7EP,SW1V 4QQ,365,15,4,1,2,No,80,No,529187,181639,528924,178440
1/12/2008 8:23,75,CR0 6BR,SW12 9HD,465,15,4,2,2,No,80,Yes,533129,166074,528739,173080
1/12/2008 8:27,307,SE22 0RR,SE1 2BN,535,15,6,1,2,Yes,80,Yes,534741,174492,534057,179682
1/12/2008 8:32,16,EC1R 3BL,SW1P 3AU,420,15,4,1,1.5,No,300,No,531359,182185,529902,179641
1/12/2008 8:34,70,SE1 2JX,SE1 2BN,455,15,4,2,2,Yes,120,No,533647,179825,534057,179682
1/12/2008 8:35,222,N16 0LA,NW5 2QH,455,15,5,2,2,No,120,No,533246,186570,529248,185213
1/12/2008 8:36,214,N7 9EF,E2 0RY,475,15,5,2,2,Yes,120,No,530330,185003,535652,182961
1/12/2008 8:38,165,SE22 8EW,SW12 9HD,475,15,5,1,2,Yes,120,Yes,533835,175187,528739,173080
1/12/2008 8:59,76,EC4V 6AP,SW1V 4QQ,415,15,4,2,2,No,80,No,531615,181078,528924,178440
1/12/2008 9:04,175,SE24 9HU,SW12 9HD,515,15,5,1,2,No,300,Yes,532143,174338,528739,173080
1/12/2008 9:11,311,E1W 3SP,SE8 3JD,615,15,6,1,2,Yes,300,Yes,535141,180359,537175,177885
1/12/2008 9:12,152,W1H 4NX,SW1P 3AU,460,15,5,1,1.5,Yes,300,No,527421,181640,529902,179641
1/12/2008 9:34,57,SE25 6EB,CR7 8LE,400,15,4,2,1.5,No,40,Yes,533998,168421,532714,168302
1/12/2008 10:02,208,SE23 1JB,SE8 3JD,490,15,5,2,1.5,No,300,No,536658,173336,537175,177885
1/12/2008 10:07,289,NW6 2LU,N3 1DH,470,15,6,1,1.5,Yes,40,Yes,525540,184577,525109,190628
1/12/2008 10:11,340,EC4M 9BR,E2 0RY,510,15,6,2,1.5,Yes,80,No,532357,181060,535652,182961
1/12/2008 10:11,305,EC2M 7QN,SW1P 3AU,495,15,6,1,2,Yes,40,Yes,533232,181570,529902,179641
1/12/2008 10:24,80,SW1P 1DN,SW1P 3AU,495,15,4,2,2,No,300,No,529370,178996,529902,179641
1/12/2008 10:33,199,N16 8RY,NW5 2QH,560,15,5,2,1.5,Yes,300,Yes,533051,185817,529248,185213
1/12/2008 10:33,19,N1 6AD,SW1P 3AU,435,15,4,1,2,Yes,80,Yes,532755,182698,529902,179641
1/12/2008 10:36,208,WC1H 8BS,SW1V 4QQ,490,15,5,2,1.5,No,300,No,530217,182638,528924,178440
1/12/2008 10:51,76,E17 9LP,E7 8NW,415,15,4,2,2,No,80,No,537903,189093,541428,184515
1/12/2008 10:55,340,WC1N 3AR,SW1V 4QQ,510,15,6,2,1.5,Yes,80,No,530317,181980,528924,178440
1/12/2008 11:01,310,E1 2QA,E2 0RY,505,15,6,1,2,Yes,120,No,535070,181209,535652,182961
1/12/2008 11:17,356,E15 4NL,SE8 3JD,535,15,6,2,2,Yes,80,No,539302,184866,537175,177885
1/12/2008 11:30,175,SE20 7EU,CR7 8LE,515,15,5,1,2,No,300,Yes,535554,170144,532714,168302
1/12/2008 11:34,291,TW7 6QJ,SW18 1NN,510,15,6,1,1.5,Yes,80,Yes,515861,176247,525155,175180
1/12/2008 11:37,69,W1H 4NX,SW1P 3AU,505,15,4,2,2,Yes,120,Yes,527421,181640,529902,179641
1/12/2008 11:38,159,SE1 9AL,E2 0RY,490,15,5,1,1.5,No,300,Yes,532654,180218,535652,182961
1/12/2008 11:48,295,IG11 8TN,E7 8NW,590,15,6,1,1.5,Yes,300,Yes,544486,184428,541428,184515
1/12/2008 11:56,151,EC1N 8HX,NW5 2QH,510,15,5,1,1.5,Yes,300,Yes,531338,182001,529248,185213
1/12/2008 11:58,368,W1T 1TA,SW1P 3AU,595,15,6,2,2,No,300,No,529444,181683,529902,179641
1/12/2008 12:01,307,EC4A 3JB,SE1 2BN,535,15,6,1,2,Yes,80,Yes,531470,181361,534057,179682
1/12/2008 12:04,16,SW5 0LJ,SW1V 4QQ,420,15,4,1,1.5,No,300,No,526204,178419,528924,178440
1/12/2008 12:04,56,EC2M 3TH,SE1 2BN,490,15,4,2,1.5,Yes,300,No,533220,181516,534057,179682
1/12/2008 12:05,176,W1H 7AF,SW1V 4QQ,465,15,5,1,2,No,300,No,527966,181067,528924,178440
1/12/2008 12:26,149,SW4 0JL,SW18 1NN,450,15,5,1,1.5,Yes,120,Yes,529240,175537,525155,175180
1/12/2008 12:30,312,WC2E 9EB,SE1 2BN,565,15,6,1,2,Yes,300,No,530180,180857,534057,179682
1/12/2008 12:36,362,E1 7HP,E2 0RY,475,15,6,2,2,No,40,No,533439,181667,535652,182961
1/12/2008 12:37,307,KT2 7PX,SW18 1NN,535,15,6,1,2,Yes,80,Yes,519504,170070,525155,175180
1/12/2008 12:41,163,E3 5BH,E2 0RY,455,15,5,1,2,Yes,80,Yes,536110,182922,535652,182961
1/12/2008 12:41,349,WC2E 8HB,SW1P 3AU,560,15,6,2,1.5,No,120,Yes,530351,180907,529902,179641
1/12/2008 12:42,152,W6 9DJ,W4 3PH,460,15,5,1,1.5,Yes,300,No,522909,178232,519585,177640
1/12/2008 12:45,56,E1 1BU,SE8 3JD,490,15,4,2,1.5,Yes,300,No,534890,181909,537175,177885
1/12/2008 12:48,338,EC4V 5EQ,SW1V 4QQ,470,15,6,2,1.5,Yes,40,No,531790,181066,528924,178440
1/12/2008 12:51,340,EC4Y 1AA,SW1V 4QQ,510,15,6,2,1.5,Yes,80,No,531207,181108,528924,178440
1/12/2008 12:52,61,W6 9HW,SW18 1NN,460,15,4,2,1.5,No,120,Yes,523155,178537,525155,175180
1/12/2008 12:53,313,E16 1EN,SE8 3JD,475,15,6,1,2,No,40,Yes,539725,181759,537175,177885
1/12/2008 12:59,70,EC4R 0AN,E2 0RY,455,15,4,2,2,Yes,120,No,532682,180850,535652,182961
1/12/2008 13:05,75,W1G 6PG,SW1P 3AU,465,15,4,2,2,No,80,Yes,528375,181897,529902,179641
1/12/2008 13:10,63,BR3 4DF,SE8 3JD,520,15,4,2,1.5,No,300,Yes,536086,168458,537175,177885
1/12/2008 13:12,152,SW1V 1RY,SE1 2BN,460,15,5,1,1.5,Yes,300,No,529191,178633,534057,179682
1/12/2008 13:20,69,N19 5DF,NW5 2QH,505,15,4,2,2,Yes,120,Yes,528839,186587,529248,185213
1/12/2008 13:38,304,NW1 8QR,W10 6HQ,520,15,6,1,1.5,No,300,No,528830,184032,524190,181567
1/12/2008 13:42,160,N1 6AD,SW1P 3AU,440,15,5,1,1.5,No,300,No,532755,182698,529902,179641
1/12/2008 13:46,337,EC4M 9EH,E2 0RY,520,15,6,2,1.5,Yes,40,Yes,532350,181093,535652,182961
1/12/2008 13:56,310,SW1V 1DX,SE1 2BN,505,15,6,1,2,Yes,120,No,529308,178793,534057,179682
,51,SE14 6LA,SE8 3JD,460,15,4,2,1.5,Yes,80,Yes,536682,177068,537175,177885
1/12/2008 14:05,24,WC1N 2JF,NW5 2QH,465,15,4,1,2,Yes,300,No,530892,182037,529248,185213
1/12/2008 14:10,199,WC2B 5TB,SE1 2BN,560,15,5,2,1.5,Yes,300,Yes,530455,181187,534057,179682
1/12/2008 14:11,25,NW5 1SP,N3 1DH,375,15,4,1,2,No,40,Yes,528771,186041,525109,190628
1/12/2008 14:13,341,WC1R 4PZ,SW1V 4QQ,580,15,6,2,1.5,Yes,120,Yes,530765,181733,528924,178440
1/12/2008 14:19,304,SE19 2AE,CR7 8LE,520,15,6,1,1.5,No,300,No,533991,170533,532714,168302
1/12/2008 14:30,212,SE25 5EU,SW12 9HD,455,15,5,2,2,Yes,80,No,534357,167077,528739,173080
1/12/2008 14:49,317,SE11 4XD,SW1V 4QQ,535,15,6,1,2,No,120,Yes,531440,178481,528924,178440
1/12/2008 14:53,209,N1 3PB,E2 0RY,465,15,5,2,2,Yes,40,Yes,532528,184464,535652,182961
1/12/2008 14:57,3,WC2R 1AP,SE1 2BN,410,15,4,1,1.5,Yes,80,Yes,531040,181039,534057,179682
1/12/2008 15:02,213,NW1 2DN,NW5 2QH,525,15,5,2,2,Yes,120,Yes,529666,182668,529248,185213
1/12/2008 15:04,219,EC1R 5ET,NW5 2QH,485,15,5,2,2,No,80,Yes,531173,182148,529248,185213
1/12/2008 15:10,200,W1T 5DU,SW1P 3AU,510,15,5,2,1.5,Yes,300,No,529223,182129,529902,179641
1/12/2008 15:31,201,SE23 1BS,CR7 8LE,420,15,5,2,1.5,No,40,Yes,535683,173272,532714,168302
1/12/2008 15:37,297,EC4Y 1DE,SW1P 3AU,450,15,6,1,1.5,No,40,Yes,531605,181157,529902,179641
1/12/2008 15:38,361,EC1A 7JQ,E2 0RY,525,15,6,2,2,No,40,Yes,531940,181734,535652,182961
1/12/2008 15:38,363,N1 7LB,SE1 2BN,565,15,6,2,2,No,80,Yes,532465,182887,534057,179682
1/12/2008 15:38,26,W2 1PU,SW1V 4QQ,325,15,4,1,2,No,40,No,527090,181506,528924,178440
1/12/2008 15:46,346,SW1Y 6JP,SW1P 3AU,450,15,6,2,1.5,No,40,No,529422,180464,529902,179641
1/12/2008 15:48,221,EC4V 5DT,SE1 2BN,505,15,5,2,2,No,120,Yes,531826,181028,534057,179682
1/12/2008 15:49,297,SW19 7NE,KT2 5AU,450,15,6,1,1.5,No,40,Yes,524710,170732,517917,170243
1/12/2008 15:50,312,WC2H 0HG,SW1P 3AU,565,15,6,1,2,Yes,300,No,529996,180708,529902,179641
1/12/2008 15:53,165,W1W 6BA,SW1V 4QQ,475,15,5,1,2,Yes,120,Yes,528953,181829,528924,178440
1/12/2008 15:54,314,WC2R 3JJ,SW1P 3AU,425,15,6,1,2,No,40,No,531071,181014,529902,179641
1/12/2008 16:27,147,E1 1DE,E2 0RY,430,15,5,1,1.5,Yes,80,Yes,534541,181773,535652,182961
1/12/2008 16:33,169,NW1 3AU,NW5 2QH,395,15,5,1,2,No,40,Yes,528915,182163,529248,185213
1/12/2008 16:36,15,SE8 3NT,E2 0RY,470,15,4,1,1.5,No,300,Yes,537131,177601,535652,182961
1/12/2008 16:40,361,WC2R 3JJ,SE1 2BN,525,15,6,2,2,No,40,Yes,531071,181014,534057,179682
1/12/2008 16:41,293,W1B 5PP,NW5 2QH,530,15,6,1,1.5,Yes,120,Yes,529229,180940,529248,185213
1/12/2008 16:46,362,SW4 0JG,SW18 1NN,475,15,6,2,2,No,40,No,529208,175473,525155,175180
1/12/2008 16:49,68,EC2A 4RD,SE1 2BN,435,15,4,2,2,Yes,80,No,533154,182403,534057,179682
1/12/2008 16:54,362,SW18 1TF,SW1V 4QQ,475,15,6,2,2,No,40,No,525979,175041,528924,178440
1/12/2008 16:56,74,SE8 4RT,E2 0RY,375,15,4,2,2,No,40,No,537213,177174,535652,182961
1/12/2008 16:57,163,W2 4NY,W10 6HQ,455,15,5,1,2,Yes,80,Yes,525442,180898,524190,181567
1/12/2008 16:57,29,CR7 7EP,SW12 9HD,435,15,4,1,2,No,120,Yes,531973,167665,528739,173080
1/12/2008 16:58,337,KT6 4AG,KT2 5AU,520,15,6,2,1.5,Yes,40,Yes,517792,167537,517917,170243
1/12/2008 17:04,72,N1 8JT,NW5 2QH,515,15,4,2,2,Yes,300,No,531987,183417,529248,185213
1/12/2008 17:07,199,EC2A 4NE,E2 0RY,560,15,5,2,1.5,Yes,300,Yes,533034,182461,535652,182961
1/12/2008 17:08,200,EC4A 3JB,SW1P 3AU,510,15,5,2,1.5,Yes,300,No,531470,181361,529902,179641
1/12/2008 17:16,359,N5 2AB,E2 0RY,665,15,6,2,2,Yes,300,Yes,531951,185568,535652,182961
1/12/2008 17:18,151,SE25 5EU,CR7 8LE,510,15,5,1,1.5,Yes,300,Yes,534357,167077,532714,168302
1/12/2008 17:23,212,SE11 6HS,SW1V 4QQ,455,15,5,2,2,Yes,80,No,531169,178443,528924,178440
1/12/2008 17:24,200,NW1 3AU,NW5 2QH,510,15,5,2,1.5,Yes,300,No,528915,182163,529248,185213
1/12/2008 17:26,18,W1W 6PS,SW1P 3AU,345,15,4,1,2,Yes,40,No,528980,181740,529902,179641
1/12/2008 17:26,363,SE26 6RS,CR7 8LE,565,15,6,2,2,No,80,Yes,534066,172177,532714,168302
1/12/2008 17:41,21,EC1A 9LB,SW1P 3AU,455,15,4,1,2,Yes,120,Yes,531750,181642,529902,179641
1/12/2008 17:42,300,CR0 1RG,SW18 1NN,440,15,6,1,1.5,No,80,No,532240,165452,525155,175180
1/12/2008 17:48,15,WC2B 5QD,NW5 2QH,470,15,4,1,1.5,No,300,Yes,530284,181357,529248,185213
1/12/2008 17:49,31,W1W 6PS,NW5 2QH,495,15,4,1,2,No,300,Yes,528980,181740,529248,185213
1/12/2008 17:51,295,SW1W 0LN,SW1P 3AU,590,15,6,1,1.5,Yes,300,Yes,528662,179174,529902,179641
